0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0.5459064,-0.25694543,-0.07001408,-0.21293904,-0.24108703,0.02889926,0.26443484,-0.17009774,-0.27785677,0.40058318,-0.46609917,0.25165868,-0.3283732,0.63529134,0.11345672,0.3418531,-0.22929886,-0.13428372,0.78467464,-0.23929895,0.669631,0.1677742,-0.07998761,0.20398748,-0.2810417,0.14589816,-0.37707877,-0.35464343,0.41363862,-0.34995142,0.111432314,-0.6481416,-0.15360782,0.30144116,0.5114874,-0.28484538,0.23728745,-0.012197773,-0.3520434,-0.4171341,0.09619683,0.46707886,-0.0017609159,0.48411164,-0.24035029,0.5125911,0.5861752,0.008300833,0.62523454,-0.059449777,0.5062396,-0.1673505,0.5579201,-0.3101398,0.32895988,0.24077745,0.2495369,-0.54240793,0.43835112,-0.41726887,0.18868414,0.383622,0.44067395,-0.24080728,0.30258,0.13264145,0.03182934,0.61553466,0.46412605,-0.34260714,-0.5768977,-0.14067441,-0.36051118,0.1499626,-0.16590442,-0.22486241,-0.4750805,0.18221413,-0.053300768,-0.40420628,0.41707206,0.29118574,0.03388233,0.20141032,0.07082395,0.2979692,0.007896835,0.1267348,0.18045579,0.71402055,-0.7238625,0.13096543,0.043671373,-0.46895102,0.0035895274,-0.55185723,-0.21559677,-0.054017972,0.50660557,-0.54648775,-0.15091494,-0.59779966
-0.1139859,0.2397566,-0.33370978,0.09386802,0.057410408,0.023310417,-0.13011897,-0.31323436,-0.19029285,-0.40732464,0.014852834,-0.13780943,0.35424656,-0.14069252,-0.1418877,0.04830915,-0.12911387,-0.110502705,0.08731487,-0.5467772,-0.30206192,0.20995577,0.0606616,0.19773468,-0.24510784,-0.13549446,-0.12965238,0.23705272,-0.20316537,0.26258197,0.36216033,-0.40428498,0.012812074,-0.40283147,0.3367576,0.07134014,0.1137861,-0.12695338,-0.20719308,-0.045718618,-0.46659768,0.075962804,-0.19688849,-0.13871019,0.08137015,0.005000946,-0.63624024,0.34397754,-0.76289576,-0.252606,0.39809826,0.26594448,0.3486573,0.34168112,0.39085832,0.115502276,-0.2014679,-0.6329194,-0.19419663,-0.40538946,0.46555755,0.3670387,-0.13057475,-0.19835386,-0.021672651,0.27653626,0.034798127,-0.6291304,0.13543102,-0.10749643,0.22676003,0.107946046,-0.5009297,0.1035047,0.23812574,-0.43916246,-0.08743012,0.41177616,0.1280355,-0.26277277,0.21238059,-0.18406057,-0.6319467,0.014249365,-0.14161022,-0.46829206,0.18517317,0.45449978,-0.28526253,-0.40475228,0.43041074,-0.08062909,0.1255532,0.02391144,0.2931805,-0.55496854,0.33812317,0.38347322,0.7752696,0.21233802,0.19134417,0.3133092
0.36296806,0.18869352,-0.059259344,-0.10021897,-0.41292155,0.59642446,-0.41062963,-0.43228695,0.2083397,-0.24164496,0.30953783,-0.326149,-0.6047421,0.036047377,0.36710486,0.20485716,-0.44027895,-0.031174006,-0.17222598,-0.07455755,0.14633249,-0.23909372,-0.06686333,0.09511033,0.11415681,-0.27213088,0.10824561,-0.47646508,0.42779207,-0.60043305,0.5070038,-0.23908074,0.22233464,0.2984671,0.029473476,0.36838245,0.45471153,-0.04436657,0.030821871,0.12265671,0.19774702,-0.01600415,0.48955387,0.31976792,0.17978233,-0.20075974,-0.59103423,0.25396085,0.40664044,0.3879945,0.14600772,0.124725804,-0.30853796,0.4890033,-0.5564755,-0.056920808,0.26829448,0.13631889,0.6218631,0.40705174,-0.239551,0.54168487,-0.102415875,0.06311213,-0.36772513,-0.13293304,0.65495205,0.38588783,-0.32390732,0.28812614,-0.01634494,0.45578742,-0.2993788,-0.10109646,0.18672596,0.24668007,-0.19239049,-0.44462106,0.05607593,0.6327369,-0.5608312,-0.004812005,0.66972846,-0.021995086,0.475448,-0.02774311,-0.002586895,0.36748487,-0.31340128,0.52888453,0.05938884,0.670048,-0.27945364,-0.099112116,0.08305684,-0.23206212,-0.26436833,-0.09776011,-0.6489438,0.0052268608,-0.44961792,0.09335879
-0.36304486,0.2331032,-0.22012818,0.693862,-0.28964987,-0.24834481,0.03914686,-0.31049284,0.01940839,0.11501273,0.0022044727,0.12003452,-0.19383202,-0.19167772,-0.30726102,-0.63611466,-0.26965007,-0.16612229,-0.40071195,-0.5930308,0.06012104,0.10412036,0.038309034,-0.21783377,-0.07471698,-0.05022481,-0.20144632,-0.5222896,0.31571066,0.26083165,0.4055798,-0.026030295,0.5640649,-0.059937,-0.010559504,-0.6153227,-0.24243397,0.6608064,0.4732067,0.24088646,0.22111706,0.29768983,0.10673369,0.4247878,0.2508752,0.03074569,-0.087598376,0.36764756,0.2486931,0.11917542,0.2914685,0.33602113,-0.119189784,0.52106595,-0.077731185,-0.29459754,0.35036257,0.44082025,-0.28607517,-0.40467623,0.5382602,0.14045267,0.25110346,-0.16207762,-0.38741946,0.20075232,-0.009409914,0.27307686,-0.4406477,-0.5512086,0.004521061,-0.28163165,0.1599968,0.03290537,0.025590833,0.39807805,0.44843736,-0.32871547,-0.46370834,-0.65805215,0.21001278,-0.5893552,0.0503322,-0.19747448,0.42878613,0.4421568,-0.064112015,-0.2304018,-0.26849407,-0.17375626,-0.4098941,0.21669273,-0.16973294,-0.06516533,0.4005303,-0.519978,-0.5422435,-0.3769643,-0.3879217,-0.20061813,0.16993403,-0.32161903
-0.18463415,0.5208729,0.28167897,-0.3458998,0.01031851,-0.4901861,0.07443549,-0.18512653,0.41796973,-0.07222038,0.031211358,-0.18493284,-0.23868202,-0.0054102554,-0.11617705,0.34064198,-0.12717514,-0.076448515,0.6195063,0.54187757,-0.013940431,-0.028856453,0.24993484,0.11172441,-0.17487171,-0.58370167,0.48419854,-0.047345053,-0.046180774,0.096264064,-0.08459497,0.3729979,-0.3202382,-0.032025546,0.13893756,-0.333072,0.7264793,0.5149067,0.028727753,-0.2756341,0.3735428,0.43535757,0.17612725,-0.52306485,-0.6042695,-0.09264386,-0.2949368,-0.36856002,0.36344957,-0.26132935,-0.5901307,0.2355489,-0.22134669,-0.81639475,-0.63959956,0.529472,0.3784937,0.3900007,0.2544054,-0.0078054336,-0.21572722,-0.11241734,0.076556355,-0.1317193,0.6912738,-0.70176727,-0.59750026,-0.022175413,-0.05319346,0.08031523,0.2140975,-0.6076956,0.32489812,-0.27938122,0.64886,-0.12544374,-0.14238632,-0.01943933,-0.0037712462,0.2966985,-0.2809972,0.018888216,0.2310142,-0.11402107,-0.031695377,-0.3286043,0.06858342,-0.07169943,0.41280198,-0.06618962,0.14887108,0.048958298,0.27831042,0.13567616,0.49836898,0.5345326,0.3541985,0.008529557,0.33521158,0.04046273,0.17269628,-0.27994448
-0.35192132,0.32847705,0.09863284,0.442864,0.49747062,0.28881323,-0.12612215,0.0121821435,0.020773906,0.24385071,-0.17725796,-0.048672482,-0.48042288,-0.3557926,-0.13523608,0.05401808,0.49691355,-0.42441303,-0.3179318,0.72004056,0.54907423,0.29628667,-0.18407501,0.60252136,0.32102683,0.02956863,-0.54691416,-0.17361584,-0.08305316,-0.3559705,0.5834261,0.13181879,0.04686699,-0.47353888,-0.0019747422,0.12538604,0.3604454,-0.57282126,0.3467708,-0.29691625,-0.37035483,-0.402135,-0.5902152,-0.11636059,0.38531926,0.23319268,0.2486216,-0.7305281,0.36764812,-0.5829366,0.13751577,0.07160508,0.45085725,0.47358498,0.26330185,0.39895934,-0.32949966,-0.54856825,0.22271512,0.00599831,0.2047711,-0.51439893,0.45863336,0.00962452,0.030021096,0.002888154,-0.041562565,0.14224234,-0.44289964,0.52075154,-0.10921404,0.1910245,-0.10646071,-0.6114742,0.270037,-0.104248226,-0.22074316,0.4598378,0.1053791,-0.010207315,-0.23850141,-0.38857406,0.010352729,-0.20290323,-0.5128986,-0.21232077,-0.48088595,-0.4177796,-0.44230616,0.15807533,-0.49853632,0.4821976,0.056778,-0.25280538,0.49211317,0.21267928,-0.63601494,-0.005036041,0.55989194,-0.009227132,0.0900022,-0.5003133
-0.28278354,0.09252846,0.45244694,0.23893905,0.42237467,0.08480875,0.09492653,-0.14716472,0.07740866,0.051829144,0.31424713,0.3090774,-0.11448813,-0.5329771,-0.016134867,-0.046770994,-0.033600107,-0.29146907,-0.3272086,-0.42085084,0.17591478,0.25212827,-0.020607036,0.42095447,-0.102978066,-0.52806795,0.48464975,-0.058874846,-0.011289585,0.1910379,0.33110005,0.36807337,0.44335642,0.37722602,0.53158367,-0.5110129,-0.39613396,-0.17834869,-0.03158118,-0.33736226,0.44257018,-0.10606536,0.16862017,0.6331704,0.071397826,-0.11039589,0.4657335,-0.36585897,-0.3708573,-0.030336551,0.4383408,0.098954156,0.3478395,-0.5425115,0.27911142,-0.054861635,-0.5101809,-0.613295,-0.2677718,-0.37297553,0.2154579,-0.29794136,-0.71110106,-0.2847397,0.33599252,-0.07879104,0.21108226,-0.18754663,0.42624283,0.12597394,0.35483634,0.45798954,0.20514287,0.08762367,-0.075816475,-0.06933056,-0.70421124,0.5722033,-0.06362761,-0.26563498,-0.049415328,0.078611575,-0.056617554,0.12353813,-0.05711711,0.045711927,-0.27765793,0.078712754,-0.30768922,-0.5729101,-0.49852702,-0.4869486,-0.07380717,0.4906178,0.54421407,0.41739008,-0.11623895,-0.10957718,0.25356397,-0.45224372,-0.20981528,0.17776695
-0.079970986,-0.11187584,0.22511415,0.18203865,0.16085885,-0.24226,0.024722079,0.39202166,-0.7291778,0.033592395,-0.37148395,-0.21978433,0.52302057,-0.12138015,-0.13844328,0.031405367,0.0011219793,0.19684564,0.08345684,-0.11837253,-0.77416456,0.0069752294,0.32040972,-0.44860703,0.34553593,-0.250469,-0.09537164,-0.04982029,-0.16583614,-0.2715038,0.65949917,0.11986679,-0.18089302,0.019594438,-0.435211,0.13713998,-0.033485506,0.2944837,0.014642485,0.17445405,-0.44072598,0.31178814,-0.48847315,0.2867998,-0.02281295,0.20919216,0.37995836,-0.34595478,0.19497818,-0.03317805,0.56034094,0.39904746,-0.17138743,-0.35224232,0.14815874,0.6921506,-0.29052025,-0.23599833,-0.22455625,0.4622418,0.17160226,-0.2840891,0.106661424,-0.30107436,0.23315495,-0.010799301,-0.16270384,0.18886317,0.62147903,-0.24754906,-0.3085443,0.07768715,-0.5497831,-0.45263487,0.52291673,-0.15711117,0.031338982,0.53557354,0.18956551,0.009304158,-0.13629852,0.064392105,-0.3466366,0.1265954,0.011236588,-0.067413256,0.18017632,0.45934618,-0.6345093,-0.66991717,-0.6487264,-0.0068623605,0.328806,-0.2945943,-0.12489869,0.29828376,-0.43504903,0.22769229,0.6237377,0.082766645,0.31366414,-0.4716371
-0.38806078,-0.46599877,-0.17483994,-0.13828583,0.2982836,0.12034835,-0.46649814,-0.24527285,-0.029568873,-0.24144302,-0.3106688,-0.14423974,-0.28695863,-0.3560781,-0.2346647,0.050390024,0.47642866,-0.175616,0.3234248,-0.2528645,-0.09069829,0.26709554,-0.3672202,0.05679075,-0.33909082,0.47398052,-0.0033998943,-0.22897564,0.073346525,-0.70313543,-0.007362108,-0.3253148,0.42034844,0.24527656,0.6602409,-0.14945927,-0.18337911,-0.4645568,-0.25418237,-0.61384016,-0.20514591,0.03290032,0.76244456,-0.10942271,0.71385306,0.29630217,-0.62712306,0.054200113,-0.3332764,0.37501535,-0.2124649,-0.28733733,-0.03143685,0.3340338,-0.26010987,0.3185108,-0.26506656,-0.26243648,-0.07856269,0.096052185,0.031702224,0.101643205,-0.018016139,0.8135471,0.51781523,-0.450972,0.6699402,-0.58043677,-0.18801674,0.3158741,-0.029572813,0.20370524,-0.3092995,-0.4072359,0.1640935,-0.213571,0.2859143,-0.36414418,-0.62221694,0.0056348573,-0.0058653,-0.35466787,0.6432587,0.030015275,0.06659216,-0.33072245,0.40618464,-0.37105522,0.20694228,0.08052518,0.20937003,0.10503319,0.04884972,0.06145525,0.052625358,0.53157246,0.5310196,0.06913106,-0.58714217,0.33083937,0.027716579,-0.46348992
-0.14859295,-0.34682474,-0.42541605,0.59198815,0.118915595,-0.06950778,-0.32348827,-0.12978585,-0.2672887,-0.15644915,-0.22267976,-0.047392543,0.13261765,0.27307278,-0.2247656,0.08685881,-0.30626726,0.12941162,-0.43419936,-0.30723786,-0.33102995,-0.037818506,-0.3345493,-0.5598705,0.112840325,-0.2098836,0.24563967,0.2923486,0.5071014,0.081825845,0.36238232,-0.5748691,0.3967966,0.4995937,0.40192077,0.21638447,-0.25065297,-0.0053450502,-0.097643055,-0.16636288,0.5576633,-0.19595087,-0.41088137,0.6223951,-0.07224341,0.37852743,-0.1273472,-0.019877477,-0.48681587,-0.54137295,0.3965453,-0.09706991,0.5956911,0.6256429,0.40279886,-0.33279338,0.23986568,0.51838475,0.35841668,0.13464397,-0.51110834,-0.5721648,-0.3759933,-0.23723315,-0.20196714,-0.12848842,0.41821215,-0.3520671,0.27107868,0.19905294,0.18910138,-0.3037032,-0.6725864,0.2289595,0.05204525,-0.19667321,0.66336745,-0.1595312,-0.59455323,0.4652354,-0.30538613,-0.4740141,0.10528837,-0.5558292,-0.48382518,-0.46518534,-0.5297801,0.03996429,-0.04678806,0.48070815,0.2403717,-0.6393742,-0.40678847,-0.092699155,-0.20925385,-0.640407,0.6090447,0.17732334,-0.17173414,-0.40291172,0.06398027,-0.33217502
-0.1272815,0.19063766,-0.43732157,0.38078502,-0.093626894,0.069882296,0.44050133,-0.18717092,0.31676444,0.40774283,0.01796154,0.08283993,0.15446506,-0.14100643,-0.30811787,0.6130501,-0.7092242,0.00088750786,0.3985515,0.17534158,0.41037345,0.27544668,-0.2554156,-0.23144013,0.3421039,-0.21416342,0.071177565,0.2344894,-0.62257475,0.54253566,-0.2953745,0.57352155,-0.28676176,-0.40749925,-0.27728382,-0.11153516,-0.009532464,-0.29077312,0.2965489,-0.3529629,0.6296249,0.19405761,-0.4307639,0.2348239,-0.25532594,0.028181521,-0.2503511,-0.054314803,0.1154353,-0.14373562,-0.23427424,0.36596602,0.04977721,0.42613524,-0.49593788,-0.4656371,-0.49399927,-0.39716622,0.26541206,0.040754013,0.34039629,0.12379178,-0.4080428,-0.110045135,-0.120699614,-0.25967532,-0.3250282,0.08905263,0.4137014,0.6182981,0.7742212,-0.074271604,0.57938474,0.16737776,0.36564663,-0.45477575,0.5021831,0.42911434,0.35640702,-0.33727592,0.3295114,0.0747331,-0.11571752,0.75281703,-0.13286544,-0.27026704,-0.31305182,0.16950737,-0.40099207,0.18518151,0.0044492316,-0.3583937,0.5374428,-0.67637974,0.16116734,0.07415449,-0.098934844,0.20862536,-0.09514011,-0.07144444,-0.43034843,0.06196091
-0.11205029,-0.080655314,0.36151135,0.05427921,-0.20258074,-0.5078977,-0.2202856,0.2951999,-0.32457668,-0.28591698,-0.2485834,0.28838497,0.16139264,0.42706573,0.35697678,-0.29291356,0.5369315,0.33180082,-0.14949803,0.3658135,-0.040069703,-0.08844197,-0.13524391,0.11403644,0.4324008,0.4542957,0.046254385,0.752113,-0.3983733,0.20581137,0.31409982,0.60413873,-0.525218,-0.8281356,-0.08839131,0.59195155,-0.45739552,0.4546361,0.1408761,-0.36527258,0.0982097,0.14927955,-0.54386306,0.07789866,-0.022722196,0.2712532,0.020239322,0.46461314,-0.45696288,-0.45711127,0.4239338,0.2198269,-0.15333648,0.03460959,0.14110458,-0.29521924,-0.07129718,-0.15170366,-0.39346194,0.059005268,0.6619726,0.1206449,-0.47031644,-0.047393642,0.39315507,-0.47719744,-0.17475237,-0.7194328,-0.06894712,0.10021601,0.0825329,-0.3262749,0.4111629,-0.4672462,-0.44881967,0.10137345,0.41060013,0.63181406,0.2774276,-0.65686464,-0.04583019,0.23522791,0.102948,-0.72659606,0.21512371,-0.41948682,0.21857077,0.4105813,0.27173686,0.45041755,-0.41892153,0.5663439,0.2748642,0.29209012,-0.06369149,-0.41793728,-0.07694649,-0.27559826,-0.471527,-0.25394383,0.15854616,0.18541414
0.46875876,-0.49193782,0.20737785,-0.028797891,0.4846015,0.59131664,0.045192495,0.4944686,0.29247624,0.1895384,0.16460155,0.36279523,-0.16175328,-0.27176362,-0.47836322,0.14547278,0.02900117,-0.16891551,-0.5042183,0.42752513,-0.33165208,-0.11300293,-0.39888972,-0.15185519,0.1786451,-0.7869501,0.27922836,0.1673597,-0.3512494,0.022897432,0.32507646,-0.06362587,0.25622365,-0.40448073,0.17535923,-0.43725395,-0.4786301,-0.3203455,-0.11159713,0.014338754,0.22761168,-0.24229859,0.05469187,-0.19209428,-0.11038042,0.6372913,-0.28822377,-0.026747208,-0.54184836,0.6011551,-0.18372135,-0.22023393,0.16108398,-0.8366877,0.25981954,0.78066516,-0.16135226,-0.044970114,0.33852336,0.11178719,-0.16273502,-0.36990032,-0.6912989,-0.320872,0.32324022,-0.15312563,-0.14276324,-0.4310868,0.048405718,0.45438632,0.791076,-0.22892989,-0.11037504,0.43362907,-0.5606446,0.31056535,-0.009212232,0.3595438,-0.3843218,-0.053804826,0.042107906,-0.12500632,-0.5611097,-0.04712436,0.20900452,-0.23244119,0.37633502,-0.0872946,-0.24419826,-0.83490753,0.017923662,-0.19461332,-0.2274309,0.11995069,0.45201516,0.2765512,0.3537091,-0.14425954,0.03250387,0.43899018,0.70227295,0.4281294
0.18750556,-0.39273933,0.4898685,-0.18877533,0.60396916,0.011203747,-0.054766502,-0.24046594,0.19465496,-0.14390369,-0.1512325,0.3762971,0.019796519,0.28838798,-0.41587177,-0.18568513,-0.28388044,0.07514729,-0.027844993,0.45718327,0.24104719,0.33026522,-0.052613307,-0.023537183,-0.28035134,-0.08812095,-0.07440139,0.08121186,-0.05567936,0.34094423,-0.015553593,0.32706723,-0.11681326,0.1001603,0.34209126,-0.17893003,0.01167146,-0.48073146,0.31787908,-0.096609764,0.5178483,-0.63802946,0.44460726,-0.14226583,0.11104916,0.33492488,0.4646308,0.18583854,-0.5005641,-0.13385555,0.30529407,0.10494879,-0.12232717,0.14505686,-0.29273012,-0.26997563,-0.74414015,-0.22424956,0.49411705,0.09462905,-0.03145892,-0.57334733,0.058733433,-0.15720949,0.41772732,0.23065186,0.020627262,-0.62428474,-0.40902644,0.04714169,-0.46227965,0.053524923,0.13215739,0.4039646,0.22339702,0.30872187,0.11491804,-0.32475442,0.058083963,0.29643515,-0.29398617,-0.16180609,-0.5162208,0.5237673,0.2633749,0.11892079,-0.17583326,-0.009810228,-0.23649834,-0.4750136,0.11667606,-0.25296926,0.21504362,0.48975223,-0.37082577,0.14771451,-0.17914364,-0.4967899,-0.36310053,0.059649285,-0.13429005,0.3952747
-0.06731191,0.15446404,0.48851126,0.2618593,0.19476888,-0.09504823,-0.36161152,0.2137781,-0.12258113,-0.017088374,-0.23162869,-0.5548574,-0.2593908,-0.16452187,-0.071807586,-0.12204386,0.1623013,0.46513945,-0.32741782,0.30431432,-0.12192109,-0.3016172,-0.23063356,0.46442324,-0.39190388,-0.42219716,0.2895648,-0.25863972,0.35160002,0.17186396,0.51711226,-0.46717587,-0.28187466,-0.5515174,-0.015417937,-0.3627444,-0.3953371,-0.2388507,-0.11917839,-0.23009473,0.40272838,-0.24237147,-0.576389,0.19981465,-0.14335328,0.18746778,-0.020824261,-0.3843848,0.25212452,0.054297287,0.09686683,-0.030942885,0.19685018,-0.1460605,-0.18988636,-0.11437949,-0.29818928,0.3851262,-0.35087076,0.18981624,-0.214918,0.6313402,0.1436073,-0.34126496,-0.5918062,0.45422995,0.717141,-0.23141634,-0.5924079,0.5673918,0.04185682,0.0102443285,0.58461046,-0.5597774,-0.14826219,-0.22234602,0.028637087,0.37403265,-0.075123906,0.296378,-0.34397817,0.4272389,0.39308685,-0.25371987,-0.2070194,0.19728516,-0.41388994,0.3481912,0.3876082,-0.41370168,-0.015847344,-0.3435825,-0.600134,0.3506359,0.3207108,0.12974864,0.42106813,-0.5110063,-0.3008773,0.41988513,-0.24989402,0.063021846
0.6628099,-0.3678273,-0.20495589,-0.44072643,0.15159924,-0.3091845,-0.15158343,0.14248636,0.03163684,-0.029824257,-0.4403932,0.40337336,0.095504574,-0.32252917,-0.34280446,0.3559592,-0.2254521,-0.40877384,-0.034889597,0.034560397,-0.17373957,0.3321079,0.46807343,-0.14682198,0.064795725,0.6831548,-0.38376877,-0.49244356,-0.24174929,-0.4948164,0.17319922,0.32241693,-0.2053547,0.24831732,-0.112603545,0.23794323,-0.3606743,0.03315953,-0.28246352,-0.3110933,-0.17034552,0.0239442,0.11739905,-0.28598496,-0.26015097,0.18056828,0.09509853,0.31511736,0.63259286,0.16663128,0.43201095,-0.29627895,-0.23386659,0.033229675,0.34021375,0.2234528,-0.06542065,-0.15140316,0.20159084,-0.027618898,-0.58257324,0.5500004,0.009102885,-0.29826438,0.350333,0.008117818,-0.4482599,0.16166104,0.11395448,-0.37052423,-0.58709824,0.07150217,0.24901375,0.5451229,0.17872548,0.10374485,0.03244194,-0.029310286,-0.46352378,-0.21592264,0.19247773,0.65616727,0.28358987,0.12760475,-0.45052338,-0.25134864,-0.25142694,-0.038306255,0.1140423,-0.38294718,-0.25023305,-0.26670036,-0.56473035,-0.031290103,-0.27362233,0.16833131,-0.21275124,0.09568994,-0.5733848,-0.5245021,0.16067974,0.04548147
0.04763781,0.52511907,-0.23943745,-0.2622792,0.15404098,0.052178778,0.20125553,0.13215987,-0.004041075,0.07579808,-0.1773893,0.3756385,-0.7088507,0.21183132,0.18144563,0.34261414,-0.062296446,-0.21055675,-0.50044954,0.60611194,-0.178107,-0.5419159,-0.55877614,-0.3963855,0.20375247,0.070851654,0.30404764,0.44293433,-0.5569018,0.27614492,0.24588683,-0.295817,-0.052344564,0.19801065,-0.25953263,-0.38107434,0.3644222,0.32738465,0.4195338,-0.031828143,0.5364261,-0.43542743,-0.32783282,0.46660283,0.20479715,-0.62853646,-0.10889294,0.60407084,0.13013372,-0.13167517,0.28891733,0.008825795,0.35457107,0.58522284,0.3761619,-0.09516285,-0.18516397,0.47456193,-0.35798156,-0.2650371,0.31915534,-0.40671778,-0.1497508,0.11672375,0.22115536,0.171448,0.38428083,-0.11766245,0.3761663,-0.2919267,-0.49030697,0.14543161,-0.4032806,-0.07005656,0.18706928,-0.49336657,0.31260154,0.8527885,-0.6098737,0.43654355,0.40279156,-0.49565572,-0.11833274,-0.1574178,0.123621,0.50534123,-0.5628073,-0.6886222,0.2940399,0.1222852,-0.16899447,0.50288504,0.35515764,0.094837755,0.4741604,0.10927798,-0.48831642,0.5292761,-0.50584996,0.17823286,0.25649974,-0.28032815
-0.25137988,0.3431465,0.34951416,0.49477524,0.1310999,0.45583418,-0.39908195,0.14260009,0.25969455,0.56901526,0.24886632,-0.40255138,-0.6848983,-0.006938871,0.028749373,0.6327096,-0.20299216,-0.3699617,0.08979166,-0.119225524,-0.22490148,-0.1991365,-0.014803229,0.26551968,-0.3415228,-0.20323399,0.42705014,0.6961724,0.28260654,0.30643147,-0.6162252,-0.36202055,0.28239164,-0.0045435983,-0.55877835,0.3953994,-0.14609507,0.12167481,0.31275353,0.35974246,-0.32526734,-0.20598944,-0.10418,-0.3326103,-0.5282725,0.29495686,-0.74782884,0.33773357,0.44006583,-0.32607135,0.28442886,-0.5852699,0.6679755,0.21542963,-0.4977932,0.48307967,-0.05282471,-0.032204427,0.5778097,-0.6084334,0.18782148,-0.17821552,0.037799414,0.27623168,-0.5732112,0.55592597,0.2580768,0.27914357,-0.048788257,-0.49994,-0.17828993,0.08090035,0.09885754,-0.043290466,-0.32194647,0.18109344,0.00868323,-0.20143612,-0.21541147,-0.34704056,-0.53495085,0.2972191,0.18271175,-0.7858117,0.29291895,0.07855207,0.52535945,0.12898466,-0.52511334,0.33711714,0.00335087,0.6721579,-0.12617578,0.18089692,-0.6875604,-0.55532086,0.09962866,-0.02599618,0.52790874,-0.34449762,-0.36778724,-0.26104563
0.02842511,0.63706934,-0.21159409,0.3888597,0.06588446,-0.76897794,-0.7637809,-0.5664177,0.06678437,0.6984207,-0.18719815,-0.2701178,-0.2988659,0.041703355,0.24750206,0.041050464,-0.086256035,0.7256706,-0.41569948,-0.37425613,-0.4400565,-0.5156632,0.008627033,-0.3581134,0.2677821,-0.5078244,0.14842053,0.32992283,-0.006351629,-0.010372526,0.13950808,0.6736757,0.44567934,0.08781231,0.1457174,0.0260375,-0.2036634,0.23397765,0.12857634,-0.1515179,0.41319793,-0.38251367,0.18698238,-0.49404514,-0.35520053,0.2794767,0.51311815,-0.05117438,-0.6420932,0.20134665,-0.18732238,0.20681287,0.40480623,-0.35920018,0.42444906,0.38560155,-0.15918703,0.24457087,-0.18201734,-0.116443954,0.23748064,0.23680916,-0.11815765,0.2403689,-0.67914104,-0.47192264,0.17765415,-0.19719747,0.1239399,0.50626427,-0.14489901,-0.15905371,-0.15608077,0.41681308,-0.10007089,0.6338745,-0.30080652,-0.37403262,0.1406005,-0.22779839,-0.041763425,-0.46877828,0.21067497,-0.75327164,-0.12183936,0.44445902,-0.5563179,0.11559368,-0.5470319,-0.24109933,0.114832476,0.18039155,-0.4940232,0.3462726,0.009636412,-0.36698794,-0.33288634,-0.12035304,-0.23471713,0.3661895,-0.36204,0.45989108
-0.41195598,0.45110065,-0.16892332,0.18287848,-0.31200862,0.2700588,0.21583423,0.49866652,0.060314693,-0.108403474,-0.19026764,-0.38999507,-0.47036886,-0.31422403,-0.104743645,-0.26489672,0.53961486,-0.33510622,0.2798185,-0.23746538,0.6287309,-0.38563067,-0.5895977,-0.25335377,0.15709849,-0.21882947,-0.48739368,0.10061683,0.3495194,0.36531565,-0.16074723,0.40236086,-0.44212627,-0.0067556407,0.5450428,0.13921097,-0.2676621,-0.31543067,0.111326404,-0.15187162,0.090047,-0.05194459,0.16190599,-0.31357044,-0.16364926,-0.10289474,0.4818216,-0.15974262,0.47369677,-0.097087294,0.612913,-0.46625248,0.11014746,0.28631946,0.06154133,0.013613693,0.38395408,-0.7090074,0.41249943,-0.27550513,0.35837534,-0.40602738,-0.5624241,-0.110266045,-0.51989216,-0.16897409,0.71313184,0.0021101953,-0.41510257,0.42697823,-0.6276991,-0.19569844,-0.28632703,-0.34674272,0.5066238,0.17009255,0.19875488,-0.025837159,-0.6132219,0.6350952,0.25987342,-0.11809165,0.46781835,-0.2601937,-0.022106202,-0.041518863,0.1933569,-0.15553384,-0.26345953,0.077090316,-0.32296276,0.35807377,-0.064198494,-0.4296269,0.23013121,-0.018316675,-0.285204,0.0161606,0.13565724,0.089399025,0.36023477,0.024909016
